# mission day, lat, long, alt, (pressure?), horizon alts, azimuth
8.786, -73.2385, -163.343, 35.3664, 4.772, 29.30686, 69.44151
8.786, -73.2386, -163.345, 35.3656, 4.769, 29.31210, 69.42158
8.786, -73.2394, -163.356, 35.3632, 4.772, 29.35536, 69.25703
8.787, -73.2396, -163.360, 35.3627, 4.781, 29.36873, 69.20618
8.787, -73.2399, -163.364, 35.3628, 4.772, 29.38497, 69.14431
8.787, -73.2401, -163.368, 35.3638, 4.786, 29.39736, 69.09710
8.787, -73.2407, -163.376, 35.3663, 4.789, 29.43076, 68.96966
8.788, -73.2412, -163.384, 35.3674, 4.789, 29.45934, 68.86050
8.788, -73.2412, -163.385, 35.3675, 4.791, 29.46294, 68.84688
8.788, -73.2418, -163.394, 35.3682, 4.791, 29.49408, 68.72767
8.788, -73.2421, -163.400, 35.3653, 4.791, 29.51551, 68.64577
8.788, -73.2423, -163.402, 35.3636, 4.789, 29.52454, 68.61110
8.789, -73.2428, -163.411, 35.3576, 4.789, 29.55567, 68.49185
8.789, -73.2433, -163.419, 35.3499, 4.789, 29.58703, 68.37153
8.789, -73.2434, -163.420, 35.3494, 4.789, 29.58865, 68.36517
8.789, -73.2438, -163.428, 35.3419, 4.791, 29.61810, 68.25218
8.790, -73.2445, -163.439, 35.3412, 4.794, 29.65718, 68.10172
8.790, -73.2448, -163.445, 35.3411, 4.806, 29.67755, 68.02333
8.790, -73.2453, -163.454, 35.3494, 4.811, 29.70950, 67.90018
8.791, -73.2458, -163.463, 35.3578, 4.816, 29.74046, 67.78065
8.791, -73.2462, -163.471, 35.3656, 4.821, 29.76882, 67.67112
8.791, -73.2466, -163.479, 35.3729, 4.821, 29.79621, 67.56523
8.791, -73.2468, -163.481, 35.3737, 4.821, 29.80229, 67.54145
8.792, -73.2473, -163.491, 35.3736, 4.821, 29.83003, 67.43382
8.792, -73.2477, -163.499, 35.3679, 4.821, 29.86310, 67.30579
8.792, -73.2477, -163.499, 35.3678, 4.818, 29.86310, 67.30579
8.792, -73.2482, -163.508, 35.3593, 4.818, 29.89296, 67.18970
8.793, -73.2487, -163.516, 35.3514, 4.823, 29.92211, 67.07623
8.793, -73.2492, -163.525, 35.3449, 4.828, 29.95097, 66.96374
8.794, -73.2497, -163.534, 35.3406, 4.835, 29.98360, 66.83649
8.794, -73.2502, -163.543, 35.3428, 4.840, 30.01336, 66.72022
8.794, -73.2507, -163.551, 35.3452, 4.835, 30.04429, 66.59921
8.794, -73.2508, -163.552, 35.3454, 4.840, 30.04684, 66.58913
8.795, -73.2513, -163.561, 35.3479, 4.830, 30.07463, 66.48014
8.795, -73.2518, -163.570, 35.3456, 4.821, 30.10620, 66.35637
8.795, -73.2524, -163.579, 35.3350, 4.825, 30.13390, 66.24725
8.795, -73.2525, -163.581, 35.3334, 4.813, 30.13807, 66.23080
8.796, -73.2532, -163.591, 35.3222, 4.808, 30.16733, 66.11523
8.796, -73.2539, -163.601, 35.3106, 4.811, 30.19751, 65.99592
8.796, -73.2540, -163.603, 35.3084, 4.811, 30.20355, 65.97207
8.796, -73.2544, -163.609, 35.3031, 4.813, 30.22732, 65.87831
8.797, -73.2547, -163.613, 35.2998, 4.811, 30.25540, 65.76773
8.797, -73.2547, -163.614, 35.2993, 4.821, 30.25891, 65.75399
8.797, -73.2551, -163.620, 35.2972, 4.828, 30.28922, 65.63428
8.797, -73.2557, -163.628, 35.2965, 4.835, 30.31796, 65.52017
8.797, -73.2559, -163.631, 35.2963, 4.828, 30.32745, 65.48247
8.798, -73.2566, -163.644, 35.2965, 4.835, 30.37266, 65.30310
8.798, -73.2567, -163.646, 35.2965, 4.835, 30.37773, 65.28290
8.798, -73.2568, -163.646, 35.2965, 4.835, 30.37956, 65.27544
8.798, -73.2572, -163.655, 35.2935, 4.833, 30.40991, 65.15494
8.799, -73.2576, -163.664, 35.2866, 4.825, 30.44023, 65.03438
8.799, -73.2580, -163.673, 35.2790, 4.825, 30.46958, 64.91748
8.799, -73.2583, -163.683, 35.2700, 4.828, 30.49962, 64.79791
8.800, -73.2587, -163.691, 35.2656, 4.828, 30.52916, 64.67989
8.800, -73.2589, -163.698, 35.2665, 4.828, 30.54875, 64.60170
8.800, -73.2590, -163.701, 35.2670, 4.833, 30.56007, 64.55652
8.800, -73.2593, -163.710, 35.2731, 4.840, 30.58934, 64.43949
8.801, -73.2597, -163.719, 35.2852, 4.840, 30.61761, 64.32607
8.801, -73.2597, -163.719, 35.2854, 4.840, 30.61854, 64.32236
8.801, -73.2601, -163.728, 35.2959, 4.838, 30.64770, 64.20519
8.802, -73.2605, -163.736, 35.3039, 4.828, 30.67803, 64.08322
8.802, -73.2610, -163.745, 35.3058, 4.816, 30.70709, 63.96590
8.802, -73.2611, -163.746, 35.3044, 4.833, 30.71236, 63.94457
8.802, -73.2616, -163.755, 35.2964, 4.808, 30.73767, 63.84207
8.802, -73.2620, -163.762, 35.2905, 4.813, 30.75610, 63.76727
8.803, -73.2622, -163.765, 35.2875, 4.808, 30.76637, 63.72564
8.803, -73.2629, -163.775, 35.2779, 4.813, 30.79684, 63.60166
8.803, -73.2635, -163.785, 35.2684, 4.813, 30.82547, 63.48513
8.803, -73.2635, -163.785, 35.2683, 4.823, 30.82640, 63.48141
8.804, -73.2641, -163.792, 35.2651, 4.835, 30.85761, 63.35429
8.804, -73.2646, -163.801, 35.2688, 4.845, 30.88556, 63.24041
8.804, -73.2653, -163.810, 35.2731, 4.850, 30.91614, 63.11520
8.805, -73.2658, -163.817, 35.2774, 4.850, 30.93993, 63.01780
8.805, -73.2658, -163.819, 35.2781, 4.855, 30.94402, 63.00123
8.805, -73.2665, -163.828, 35.2831, 4.845, 30.97362, 62.87965
8.805, -73.2670, -163.837, 35.2785, 4.840, 31.00327, 62.75813
8.805, -73.2671, -163.838, 35.2778, 4.845, 31.00849, 62.73672
8.806, -73.2675, -163.845, 35.2736, 4.840, 31.03315, 62.63552
8.806, -73.2680, -163.853, 35.2659, 4.840, 31.06207, 62.51660
8.806, -73.2683, -163.858, 35.2617, 4.840, 31.07716, 62.45440
8.806, -73.2685, -163.862, 35.2593, 4.850, 31.09254, 62.39120
8.807, -73.2690, -163.871, 35.2586, 4.857, 31.12114, 62.27322
8.807, -73.2691, -163.873, 35.2584, 4.852, 31.12607, 62.25281
8.807, -73.2699, -163.886, 35.2687, 4.864, 31.16535, 62.09016
8.807, -73.2701, -163.890, 35.2755, 4.869, 31.17794, 62.03810
8.808, -73.2705, -163.896, 35.2842, 4.872, 31.19448, 61.96930
8.808, -73.2708, -163.901, 35.2910, 4.867, 31.20766, 61.91447
8.808, -73.2713, -163.911, 35.3021, 4.857, 31.23679, 61.79360
8.808, -73.2717, -163.916, 35.3010, 4.862, 31.26264, 61.68625
8.808, -73.2717, -163.917, 35.3008, 4.850, 31.26602, 61.67232
8.809, -73.2722, -163.924, 35.2945, 4.845, 31.29584, 61.54822
8.809, -73.2728, -163.933, 35.2793, 4.847, 31.32506, 61.42611
8.809, -73.2729, -163.934, 35.2777, 4.845, 31.32839, 61.41210
8.810, -73.2735, -163.942, 35.2628, 4.855, 31.35691, 61.29264
8.810, -73.2740, -163.950, 35.2495, 4.864, 31.38183, 61.18820
8.810, -73.2743, -163.954, 35.2427, 4.855, 31.39516, 61.13218
8.811, -73.2752, -163.967, 35.2425, 4.886, 31.44028, 60.94258
8.811, -73.2754, -163.969, 35.2426, 4.877, 31.44690, 60.91453
8.811, -73.2758, -163.976, 35.2471, 4.886, 31.46931, 60.82023
8.811, -73.2764, -163.984, 35.2547, 4.884, 31.49767, 60.70053
8.811, -73.2768, -163.989, 35.2569, 4.884, 31.51513, 60.62662
8.812, -73.2775, -163.999, 35.2544, 4.872, 31.55007, 60.47880
8.812, -73.2776, -164.001, 35.2540, 4.864, 31.55671, 60.45076
8.812, -73.2782, -164.009, 35.2436, 4.864, 31.57777, 60.36101
8.812, -73.2784, -164.011, 35.2395, 4.860, 31.58436, 60.33290
8.813, -73.2791, -164.021, 35.2253, 4.860, 31.61291, 60.21129
8.813, -73.2793, -164.023, 35.2220, 4.862, 31.62576, 60.15681
8.813, -73.2795, -164.026, 35.2176, 4.869, 31.64282, 60.08455
8.813, -73.2802, -164.034, 35.2157, 4.879, 31.67180, 59.96074
8.814, -73.2806, -164.041, 35.2149, 4.879, 31.69399, 59.86614
8.814, -73.2808, -164.042, 35.2146, 4.889, 31.70078, 59.83693
8.814, -73.2815, -164.051, 35.2237, 4.896, 31.72943, 59.71407
8.814, -73.2821, -164.060, 35.2335, 4.894, 31.75809, 59.59121
8.815, -73.2831, -164.073, 35.2435, 4.896, 31.78285, 59.48360
8.815, -73.2831, -164.073, 35.2438, 4.889, 31.78375, 59.47983
8.815, -73.2837, -164.081, 35.2431, 4.886, 31.81347, 59.35205
8.815, -73.2840, -164.085, 35.2399, 4.886, 31.83186, 59.27304
8.815, -73.2842, -164.087, 35.2366, 4.882, 31.84192, 59.22972
8.816, -73.2848, -164.096, 35.2203, 4.879, 31.87042, 59.10666
8.816, -73.2854, -164.103, 35.2075, 4.879, 31.89319, 59.00790
8.816, -73.2855, -164.104, 35.2056, 4.884, 31.89820, 58.98623
8.816, -73.2862, -164.113, 35.1944, 4.894, 31.92746, 58.85924
8.817, -73.2869, -164.123, 35.1895, 4.901, 31.95379, 58.74459
8.817, -73.2873, -164.128, 35.1939, 4.896, 31.96295, 58.70425
8.817, -73.2880, -164.137, 35.2026, 4.908, 31.98154, 58.62254
8.818, -73.2884, -164.142, 35.2101, 4.913, 32.01269, 58.48757
8.818, -73.2886, -164.145, 35.2142, 4.913, 32.02945, 58.41490
8.818, -73.2888, -164.147, 35.2162, 4.916, 32.04029, 58.36768
8.818, -73.2894, -164.156, 35.2210, 4.913, 32.07027, 58.23669
8.819, -73.2900, -164.164, 35.2190, 4.911, 32.09695, 58.11975
8.819, -73.2905, -164.173, 35.2071, 4.906, 32.12428, 58.00008
8.819, -73.2910, -164.181, 35.1944, 4.899, 32.15094, 57.88311
8.819, -73.2911, -164.182, 35.1931, 4.906, 32.15326, 57.87273
8.820, -73.2916, -164.190, 35.1797, 4.894, 32.17988, 57.75570
8.820, -73.2921, -164.198, 35.1714, 4.891, 32.20821, 57.63104
8.820, -73.2923, -164.202, 35.1706, 4.894, 32.21933, 57.58200
8.820, -73.2926, -164.207, 35.1694, 4.891, 32.23625, 57.50738
8.821, -73.2931, -164.216, 35.1727, 4.889, 32.26338, 57.38747
8.821, -73.2939, -164.229, 35.1838, 4.891, 32.30324, 57.21076
8.821, -73.2942, -164.234, 35.1855, 4.886, 32.32095, 57.13224
8.822, -73.2947, -164.243, 35.1883, 4.884, 32.34796, 57.01218
8.822, -73.2949, -164.247, 35.1871, 4.886, 32.35987, 56.95924
8.822, -73.2952, -164.252, 35.1817, 4.882, 32.37579, 56.88826
8.823, -73.2962, -164.267, 35.1626, 4.879, 32.42431, 56.67138
8.823, -73.2963, -164.269, 35.1603, 4.884, 32.42895, 56.65060
8.823, -73.2968, -164.278, 35.1456, 4.884, 32.45752, 56.52272
8.823, -73.2974, -164.286, 35.1454, 4.889, 32.48452, 56.40131
8.824, -73.2979, -164.294, 35.1463, 4.886, 32.50810, 56.29515
8.824, -73.2979, -164.295, 35.1465, 4.896, 32.51129, 56.28095
8.824, -73.2985, -164.303, 35.1475, 4.901, 32.53821, 56.15944
8.824, -73.2988, -164.308, 35.1481, 4.899, 32.55313, 56.09210
8.824, -73.2991, -164.312, 35.1487, 4.906, 32.56741, 56.02749
8.825, -73.2998, -164.321, 35.1586, 4.911, 32.59566, 55.89925
8.825, -73.3002, -164.327, 35.1654, 4.906, 32.61280, 55.82140
8.825, -73.3004, -164.330, 35.1691, 4.906, 32.62221, 55.77864
8.825, -73.3011, -164.338, 35.1744, 4.901, 32.64891, 55.65688
8.826, -73.3017, -164.346, 35.1795, 4.901, 32.67646, 55.53129
8.826, -73.3017, -164.346, 35.1797, 4.899, 32.67731, 55.52747
8.826, -73.3025, -164.357, 35.1808, 4.899, 32.70400, 55.40491
8.827, -73.3031, -164.365, 35.1804, 4.896, 32.73062, 55.28305
8.827, -73.3033, -164.367, 35.1797, 4.899, 32.73936, 55.24298
8.827, -73.3036, -164.371, 35.1784, 4.901, 32.75688, 55.16289
8.827, -73.3042, -164.379, 35.1830, 4.904, 32.78427, 55.03709
8.827, -73.3046, -164.385, 35.1862, 4.901, 32.80290, 54.95136
8.828, -73.3048, -164.388, 35.1876, 4.906, 32.81221, 54.90848
8.828, -73.3055, -164.396, 35.1910, 4.911, 32.83860, 54.78637
8.828, -73.3057, -164.399, 35.1922, 4.906, 32.84789, 54.74347
8.828, -73.3062, -164.404, 35.1938, 4.913, 32.86663, 54.65654
8.829, -73.3068, -164.413, 35.1919, 4.913, 32.89192, 54.53927
8.829, -73.3074, -164.419, 35.1905, 4.913, 32.91116, 54.44946
8.829, -73.3075, -164.421, 35.1896, 4.913, 32.91819, 54.41701
8.829, -73.3083, -164.430, 35.1804, 4.913, 32.94579, 54.28803
8.830, -73.3090, -164.439, 35.1714, 4.913, 32.97257, 54.16289
8.830, -73.3090, -164.439, 35.1709, 4.913, 32.97340, 54.15905
8.830, -73.3097, -164.447, 35.1607, 4.916, 32.99786, 54.04432
8.830, -73.3104, -164.457, 35.1514, 4.921, 33.02682, 53.90862
8.830, -73.3106, -164.458, 35.1516, 4.916, 33.03230, 53.88268
8.831, -73.3111, -164.465, 35.1523, 4.928, 33.05286, 53.78610
8.831, -73.3118, -164.474, 35.1546, 4.933, 33.07946, 53.66076
8.831, -73.3125, -164.482, 35.1594, 4.935, 33.10375, 53.54583
8.832, -73.3128, -164.487, 35.1619, 4.935, 33.11651, 53.48561
8.832, -73.3132, -164.492, 35.1631, 4.943, 33.13168, 53.41376
8.832, -73.3138, -164.500, 35.1641, 4.943, 33.15678, 53.29495
8.833, -73.3148, -164.514, 35.1636, 4.943, 33.19671, 53.10525
8.833, -73.3151, -164.519, 35.1630, 4.940, 33.20939, 53.04493
8.833, -73.3158, -164.528, 35.1591, 4.935, 33.23654, 52.91543
8.833, -73.3165, -164.537, 35.1534, 4.928, 33.26035, 52.80130
8.834, -73.3167, -164.541, 35.1509, 4.933, 33.27162, 52.74762
8.834, -73.3171, -164.546, 35.1485, 4.928, 33.28828, 52.66789
8.834, -73.3178, -164.555, 35.1447, 4.923, 33.31364, 52.54595
8.834, -73.3182, -164.561, 35.1433, 4.923, 33.33329, 52.45179
8.835, -73.3184, -164.564, 35.1431, 4.921, 33.33984, 52.42015
8.835, -73.3190, -164.572, 35.1426, 4.916, 33.36541, 52.29709
8.835, -73.3196, -164.581, 35.1418, 4.913, 33.39151, 52.17118
8.836, -73.3202, -164.590, 35.1409, 4.911, 33.41838, 52.04137
8.836, -73.3207, -164.600, 35.1357, 4.911, 33.44341, 51.92036
8.836, -73.3209, -164.602, 35.1339, 4.911, 33.45095, 51.88372
8.836, -73.3212, -164.609, 35.1297, 4.908, 33.46863, 51.79822
8.837, -73.3215, -164.614, 35.1252, 4.908, 33.49644, 51.66410
8.837, -73.3216, -164.616, 35.1228, 4.911, 33.51289, 51.58488
8.837, -73.3217, -164.617, 35.1214, 4.911, 33.52229, 51.53944
8.837, -73.3219, -164.621, 35.1174, 4.911, 33.55029, 51.40417
8.838, -73.3220, -164.625, 35.1136, 4.911, 33.57588, 51.28053
8.838, -73.3221, -164.625, 35.1132, 4.911, 33.57823, 51.26885
8.838, -73.3238, -164.661, 35.0973, 4.911, 33.59563, 51.17881
8.838, -73.3239, -164.664, 35.0987, 4.918, 33.61254, 51.09667
8.838, -73.3240, -164.666, 35.0996, 4.913, 33.62245, 51.04835
8.839, -73.3243, -164.671, 35.1025, 4.918, 33.64917, 50.91778
8.839, -73.3247, -164.678, 35.1080, 4.918, 33.66973, 50.81643
8.839, -73.3248, -164.680, 35.1095, 4.923, 33.67481, 50.79136
8.839, -73.3253, -164.689, 35.1163, 4.926, 33.70041, 50.66490
8.840, -73.3258, -164.699, 35.1228, 4.928, 33.72494, 50.54335
8.840, -73.3258, -164.700, 35.1237, 4.926, 33.72870, 50.52500
8.840, -73.3263, -164.708, 35.1289, 4.933, 33.74965, 50.42067
8.840, -73.3268, -164.718, 35.1332, 4.930, 33.77647, 50.28735
8.841, -73.3272, -164.726, 35.1372, 4.933, 33.80058, 50.16744
8.841, -73.3277, -164.736, 35.1418, 4.930, 33.82730, 50.03401
8.841, -73.3281, -164.745, 35.1451, 4.930, 33.85267, 49.90729
8.842, -73.3285, -164.754, 35.1470, 4.928, 33.87720, 49.78442
8.842, -73.3290, -164.763, 35.1479, 4.930, 33.90241, 49.65754
8.842, -73.3291, -164.766, 35.1477, 4.928, 33.91033, 49.61787
8.843, -73.3294, -164.773, 35.1474, 4.933, 33.92742, 49.53175
8.843, -73.3299, -164.781, 35.1471, 4.935, 33.95118, 49.41149
8.843, -73.3299, -164.781, 35.1471, 4.938, 33.95118, 49.41149
8.843, -73.3305, -164.791, 35.1469, 4.940, 33.97675, 49.28159
8.844, -73.3311, -164.800, 35.1464, 4.943, 34.00091, 49.15836
8.844, -73.3314, -164.805, 35.1460, 4.943, 34.01287, 49.09727
8.844, -73.3317, -164.809, 35.1457, 4.943, 34.02426, 49.03900
8.844, -73.3325, -164.820, 35.1425, 4.940, 34.05475, 48.88258
8.844, -73.3328, -164.825, 35.1409, 4.940, 34.06665, 48.82144
8.845, -73.3330, -164.827, 35.1400, 4.935, 34.07306, 48.78835
8.845, -73.3337, -164.837, 35.1333, 4.930, 34.09985, 48.65032
8.845, -73.3342, -164.844, 35.1272, 4.935, 34.12041, 48.54428
8.845, -73.3343, -164.846, 35.1263, 4.930, 34.12300, 48.53076
8.846, -73.3349, -164.854, 35.1198, 4.933, 34.14863, 48.39833
8.846, -73.3355, -164.863, 35.1137, 4.930, 34.17169, 48.27867
8.846, -73.3356, -164.865, 35.1125, 4.933, 34.17811, 48.24557
8.846, -73.3360, -164.872, 35.1120, 4.935, 34.19707, 48.14727
8.847, -73.3366, -164.881, 35.1114, 4.940, 34.22232, 48.01577
8.847, -73.3369, -164.886, 35.1125, 4.938, 34.23559, 47.94662
8.847, -73.3372, -164.890, 35.1136, 4.945, 34.24600, 47.89205
8.847, -73.3377, -164.900, 35.1161, 4.947, 34.27024, 47.76550
8.848, -73.3383, -164.908, 35.1155, 4.947, 34.29175, 47.65236
8.848, -73.3383, -164.909, 35.1154, 4.947, 34.29534, 47.63384
8.848, -73.3390, -164.918, 35.1138, 4.947, 34.32031, 47.50207
8.848, -73.3392, -164.922, 35.1113, 4.950, 34.33147, 47.44355
8.848, -73.3396, -164.927, 35.1085, 4.947, 34.34378, 47.37815
8.849, -73.3402, -164.936, 35.1030, 4.947, 34.36796, 47.25026
8.849, -73.3408, -164.945, 35.0983, 4.950, 34.39209, 47.12231
8.849, -73.3411, -164.949, 35.0959, 4.947, 34.40386, 47.05974
8.849, -73.3416, -164.956, 35.0947, 4.950, 34.41410, 47.00426
8.850, -73.3423, -164.966, 35.0972, 4.950, 34.43784, 46.87725
8.850, -73.3424, -164.967, 35.0977, 4.950, 34.44207, 46.85471
8.850, -73.3427, -164.972, 35.1003, 4.947, 34.46108, 46.75385
8.850, -73.3432, -164.981, 35.1063, 4.945, 34.48357, 46.63363
8.851, -73.3438, -164.990, 35.1124, 4.945, 34.50744, 46.50543
8.851, -73.3444, -165.000, 35.1159, 4.943, 34.53179, 46.37435
8.851, -73.3448, -165.008, 35.1184, 4.943, 34.54921, 46.28051
8.852, -73.3449, -165.010, 35.1177, 4.943, 34.55467, 46.25113
8.852, -73.3454, -165.019, 35.1142, 4.943, 34.57771, 46.12678
8.852, -73.3460, -165.029, 35.1097, 4.943, 34.60116, 45.99949
8.852, -73.3460, -165.029, 35.1096, 4.947, 34.60190, 45.99554
8.853, -73.3466, -165.039, 35.1033, 4.950, 34.62382, 45.87608
8.853, -73.3472, -165.049, 35.0975, 4.955, 34.64864, 45.74080
8.853, -73.3478, -165.058, 35.0937, 4.960, 34.67141, 45.61620
8.854, -73.3484, -165.068, 35.0914, 4.960, 34.69464, 45.48870
8.854, -73.3490, -165.077, 35.0919, 4.962, 34.71730, 45.36401
8.854, -73.3490, -165.077, 35.0919, 4.960, 34.71803, 45.36005
8.854, -73.3496, -165.087, 35.0920, 4.960, 34.74116, 45.23246
8.855, -73.3502, -165.097, 35.0917, 4.965, 34.76424, 45.10481
8.855, -73.3503, -165.099, 35.0916, 4.960, 34.76814, 45.08324
8.855, -73.3508, -165.107, 35.0912, 4.967, 34.78799, 44.97316
8.855, -73.3513, -165.116, 35.0906, 4.967, 34.80906, 44.85623
8.856, -73.3516, -165.122, 35.0907, 4.967, 34.82503, 44.76772
8.856, -73.3522, -165.134, 35.0925, 4.972, 34.85401, 44.60646
8.856, -73.3524, -165.136, 35.0929, 4.972, 34.85996, 44.57293
8.856, -73.3527, -165.144, 35.0955, 4.969, 34.87761, 44.47465
8.857, -73.3532, -165.153, 35.0993, 4.965, 34.89920, 44.35359
8.857, -73.3535, -165.158, 35.1009, 4.967, 34.91307, 44.27572
8.857, -73.3538, -165.162, 35.1014, 4.960, 34.92354, 44.21657
8.857, -73.3542, -165.172, 35.1025, 4.955, 34.94633, 44.08862
8.858, -73.3546, -165.180, 35.0995, 4.955, 34.96589, 43.97826
8.858, -73.3547, -165.182, 35.0987, 4.952, 34.96899, 43.96058
8.858, -73.3552, -165.192, 35.0932, 4.952, 34.99160, 43.83249
8.858, -73.3555, -165.201, 35.0871, 4.955, 35.01307, 43.71128
8.859, -73.3557, -165.205, 35.0846, 4.952, 35.02208, 43.66001
8.859, -73.3559, -165.211, 35.0806, 4.960, 35.03564, 43.58314
8.859, -73.3562, -165.221, 35.0773, 4.965, 35.05753, 43.45897
8.859, -73.3565, -165.228, 35.0751, 4.962, 35.07431, 43.36324
8.860, -73.3566, -165.231, 35.0743, 4.965, 35.08070, 43.32676
8.860, -73.3568, -165.241, 35.0740, 4.965, 35.10325, 43.19857
8.860, -73.3571, -165.251, 35.0734, 4.957, 35.12568, 43.07027
8.860, -73.3571, -165.252, 35.0733, 4.965, 35.12689, 43.06342
8.861, -73.3573, -165.260, 35.0708, 4.955, 35.14692, 42.94883
8.861, -73.3575, -165.268, 35.0688, 4.955, 35.16411, 42.85013
8.861, -73.3576, -165.271, 35.0677, 4.950, 35.17044, 42.81359
8.861, -73.3579, -165.284, 35.0628, 4.952, 35.19142, 42.69246
8.862, -73.3580, -165.291, 35.0599, 4.960, 35.21366, 42.56473
8.862, -73.3583, -165.303, 35.0611, 4.960, 35.23612, 42.43442
8.862, -73.3585, -165.314, 35.0642, 4.962, 35.25879, 42.30301
8.863, -73.3588, -165.324, 35.0724, 4.967, 35.27876, 42.18634
8.863, -73.3588, -165.324, 35.0730, 4.967, 35.28014, 42.17836
8.863, -73.3591, -165.335, 35.0820, 4.967, 35.30194, 42.05079
8.863, -73.3594, -165.344, 35.0896, 4.962, 35.32268, 41.92893
8.863, -73.3595, -165.348, 35.0921, 4.967, 35.32940, 41.88941
8.864, -73.3598, -165.355, 35.0932, 4.957, 35.34498, 41.79722
8.864, -73.3601, -165.364, 35.0886, 4.950, 35.36494, 41.67927
8.864, -73.3604, -165.371, 35.0850, 4.952, 35.38113, 41.58302
8.864, -73.3605, -165.373, 35.0832, 4.943, 35.38750, 41.54524
8.865, -73.3608, -165.381, 35.0773, 4.940, 35.40959, 41.41409
8.865, -73.3612, -165.390, 35.0727, 4.940, 35.43203, 41.27996
8.865, -73.3617, -165.400, 35.0702, 4.950, 35.45212, 41.15885
8.866, -73.3622, -165.410, 35.0720, 4.957, 35.47350, 41.02968
8.866, -73.3624, -165.414, 35.0741, 4.950, 35.48204, 40.97800
8.866, -73.3628, -165.420, 35.0775, 4.960, 35.49543, 40.89642
8.866, -73.3634, -165.431, 35.0829, 4.965, 35.51643, 40.76822
8.867, -73.3639, -165.441, 35.0884, 4.957, 35.53764, 40.63892
8.867, -73.3645, -165.451, 35.0875, 4.950, 35.55939, 40.50550
8.867, -73.3650, -165.458, 35.0855, 4.950, 35.57704, 40.39681
8.868, -73.3650, -165.460, 35.0851, 4.943, 35.58000, 40.37899
8.868, -73.3657, -165.469, 35.0781, 4.938, 35.60040, 40.25234
8.868, -73.3662, -165.479, 35.0706, 4.940, 35.62005, 40.13087
8.868, -73.3664, -165.482, 35.0693, 4.938, 35.62531, 40.09801
8.869, -73.3669, -165.488, 35.0687, 4.945, 35.64035, 40.00413
8.869, -73.3675, -165.498, 35.0678, 4.947, 35.66179, 39.87047
8.869, -73.3680, -165.506, 35.0742, 4.952, 35.68231, 39.74262
8.870, -73.3685, -165.514, 35.0823, 4.955, 35.70342, 39.61070
8.870, -73.3690, -165.522, 35.0904, 4.952, 35.72447, 39.47873
8.870, -73.3692, -165.525, 35.0928, 4.955, 35.73029, 39.44178
8.870, -73.3696, -165.532, 35.0990, 4.950, 35.74567, 39.34487
8.871, -73.3710, -165.552, 35.1072, 4.947, 35.76308, 39.22983
8.871, -73.3716, -165.561, 35.1008, 4.947, 35.78369, 39.09879
8.871, -73.3722, -165.569, 35.0948, 4.950, 35.80313, 38.97463
8.872, -73.3728, -165.578, 35.0888, 4.955, 35.82426, 38.83947
8.872, -73.3735, -165.588, 35.0865, 4.965, 35.84315, 38.71742
8.872, -73.3744, -165.600, 35.0866, 4.969, 35.86404, 38.58136
8.873, -73.3757, -165.617, 35.0993, 4.972, 35.88238, 38.45873
8.873, -73.3761, -165.622, 35.1041, 4.974, 35.90286, 38.32705
8.873, -73.3766, -165.628, 35.1087, 4.972, 35.92302, 38.19640
8.874, -73.3774, -165.638, 35.1134, 4.969, 35.94408, 38.05795
8.874, -73.3782, -165.647, 35.1140, 4.972, 35.96399, 37.92639
8.874, -73.3789, -165.655, 35.1105, 4.972, 35.98031, 37.81795
8.874, -73.3790, -165.656, 35.1102, 4.974, 35.98194, 37.80691
8.875, -73.3799, -165.665, 35.1052, 4.979, 36.00227, 37.67118
8.875, -73.3804, -165.670, 35.1019, 4.979, 36.01229, 37.60384
8.875, -73.3808, -165.674, 35.0990, 4.984, 36.02191, 37.53945
8.876, -73.3826, -165.692, 35.0963, 4.994, 36.05728, 37.30010
8.876, -73.3830, -165.697, 35.0965, 5.001, 36.06604, 37.24083
8.876, -73.3836, -165.704, 35.0941, 5.006, 36.07924, 37.15134
8.877, -73.3845, -165.714, 35.0898, 5.009, 36.09969, 37.01245
8.877, -73.3847, -165.715, 35.0893, 5.006, 36.10245, 36.99324
8.877, -73.3863, -165.732, 35.0820, 4.994, 36.13705, 36.75657
8.877, -73.3868, -165.737, 35.0798, 4.999, 36.14745, 36.68501
8.878, -73.3871, -165.741, 35.0780, 4.994, 36.15572, 36.62861
8.878, -73.3880, -165.751, 35.0739, 4.991, 36.17468, 36.49763
8.878, -73.3886, -165.756, 35.0710, 4.994, 36.19407, 36.36516
8.879, -73.3890, -165.760, 35.0684, 4.999, 36.21493, 36.22350
8.879, -73.3897, -165.767, 35.0640, 4.999, 36.24946, 35.98762
8.879, -73.3898, -165.768, 35.0633, 5.004, 36.25523, 35.94812
